,Authors,Title,Citation,DOI,Year,Month,0,1,2,3,FINDINGS,Reported,Correction Date,Retraction,Correction,No Action,"SUM 
Completed",First Author,URL,Author count,ResearchGate_Link,university/institution,Location,Citations,Research Interest Score,index
288,"Paul Charles, Joshua Cole, Andrea Marsh, Jennifer Mills",The costimulatory immunogen LPS induces the B-Cell clones that infiltrate transplanted human kidneys,"Environmental Microbiology (2012) 14(8), 1982_¯_¿1994",10.1002/ijc.27989,2013,,,,1.0,,Overlapping microscopy images,1,,,,1.0,1,Paul Charles,https://pubmed.ncbi.nlm.nih.gov//22258405/,8,https://www.researchgate.net/publication/51617652_Corrigendum_to_Adiponectin_stimulates_release_of_CCL2_-3_-4_and_-5_while_the_surface_abundance_of_CCR2_and_-5_is_simultaneously_reduced_in_primary_human_monocytes_Cytokine_56_2011_573-580,Thermo Fisher Scientific,United States,39,15.3,0.908
289,"Timothy Fox, Bryan Peterson, Jack Cooley, Mark Ruiz, Stephanie Harper, Gregory Thompson, Jennifer Kelley, Anthony Rivers, Gina Garrett, Anne Mitchell, Morgan Schmidt, Deborah Merritt",High cellular organization of pyoverdine biosynthesis in Pseudomonas aeruginosa: clustering of PvdA at the old cell poleemi_274,"Evidence-Based Complementary, and Alternative Medicine, Volume 2011, Article ID 507920",10.3892/ijo.2013.1789,2012,IAI,,1.0,1.0,,Duplicated microscopy images,1,2/15/2010,,,1.0,1,Timothy Fox,https://pubmed.ncbi.nlm.nih.gov//15368444/,4,https://www.researchgate.net/publication/308203028_Corrigendum_Distinct_expression_of_C44A_in_colorectal_cancer_detected_by_different_antibodies,Iran University of Medical Sciences,Iran (Islamic Republic of),50,2.3,0.565
290,"Richard Johnson, Thomas Martinez, Brandi Estes, Christopher Silva",Characterization of a Large Outbreak by CTX-M-1-Producing Klebsiella pneumoniae and Mechanisms Leading to In Vivo Carbapenem Resistance Development,"BioMed Research International Volume 2013, Article ID 358945",10.1016/j.jaut.2005.09.016,1999,,,,1.0,1,duplicated bands within same gel panel,1,3/28/2017,,1.0,,1,Richard Johnson,https://pubmed.ncbi.nlm.nih.gov//24594856/,9,https://www.researchgate.net/publication/49792117_Antimetastatic_Potentials_of_Dioscorea_nipponica_on_Melanoma_In_Vitro_and_In_Vivo,University of Vermont,United States,37,151.4,0.937
291,"Alyssa Johnson, Susan Evans, Daniel Sharp, Michael Pope, Christopher James, Kenneth Lewis, Michael Ramirez, John Mullins, Deborah Beard, Randy Roberts, George Townsend, Alexandra Thompson, Rhonda Graham",Functional CD40 Expression Induced following Bacterial Infection of Mouse and Human Osteoblast,"Infect. Immun. 2013, 81(11):3975",10.1371/journal.pone.0057285,2006,IAI,,,,,Mirrored microscopy image,1,4/15/2016,,,,1,Alyssa Johnson,https://pubmed.ncbi.nlm.nih.gov//29059244/,4,https://www.researchgate.net/publication/262886051_Pharmacokinetics_of_Naja_sumatrana_Equatorial_Spitting_Cobra_Venom_and_Its_Major_Toxins_in_Experimentally_Envenomed_Rabbits,Royal Adelaide Hospital,Australia,37,10.6,0.934
292,"Mr. Brian Smith, Timothy Sherman, Sheila Suarez, Hunter Hernandez",14-3-3__ is required to prevent mitotic catastrophe after DNA damage,"Evidence-Based Complementary, and Alternative Medicine, Volume 2012, Article ID 595292",10.1371/journal.pone.0096343,2013,JCM,1.0,,,1,Overlapping microscopy images,1,7/15/2008,,1.0,1.0,1,Mr. Brian Smith,https://pubmed.ncbi.nlm.nih.gov//26193641/,3,https://www.researchgate.net/publication/263936311_Ubiquitin-conjugating_enzyme_complex_Uev1A-Ubc13_promotes_breast_cancer_metastasis_through_nuclear_factor-kB_mediated_matrix_metalloproteinase-1_gene_regulation?_sg=VfeNFxjUnyKyFoUnpmGsadUhHJ0HrA0e4l3tGninFoVwSOpsuUzAA6NWDzYBPfk5o0VSgvt2MNsIGLU,Zagazig University,Egypt,16,20.5,0.924
293,"Samantha Taylor, Clinton Willis, April Mora, John Porter, James Jones, George Robinson, Bobby Parsons, Shawn Harris, Christopher Jensen, Cindy Graham, Mark Baker",Targeting breast cancer-initiating/stem cells with melanoma differentiation-associated gene-7/interleukin-24,Cytokine 37 (2007) 227_¯_¿235,10.1016/j.cyto.2006.12.003,2013,IAI,,,,,Overlapping microscopy images,1,4/21/2016,,,1.0,1,Samantha Taylor,https://pubmed.ncbi.nlm.nih.gov//17912146/,11,https://www.researchgate.net/publication/257250343_Pseudomonas_aeruginosa_Outer_Membrane_Vesicles_Modulate_Host_Immune_Responses_by_Targeting_the_Toll-Like_Receptor_4_Signaling_Pathway,Taipei Medical University,China,32,14.9,0.916
294,"Heather Frye, Rachel Vazquez, Cheryl Roberts, Robert Ward, Cynthia James, William Walsh, Colton Christian",Osteopontin signaling upregulates cyclooxygenase-2 expression in tumor-associated macrophages leading to enhanced angiogenesis and melanoma growth via a9b1 integrin,"BioMed Research International Volume 2014, Article ID 424767",10.1002/ijc.27917,2010,2-Feb,,,1.0,,reuse of 2 bands multiple times to create blot panel,1,1/15/2007,,1.0,,1,Heather Frye,https://pubmed.ncbi.nlm.nih.gov//19729656/,15,https://www.researchgate.net/publication/235718640_Erratum_Correction_Curcumin_Modulates_the_Inflammatory_Response_and_Inhibits_Subsequent_Fibrosis_in_a_Mouse_Model_of_Viral-Induced_Acute_Respiratory_Distress_Syndrome_PLoS_ONE_2015_108_e0134982,Unicancer,Location information not found,12,21.8,0.734
295,"Jasmine Wilson, Melissa Brown, Stacy Mason, Tina Mills, Erica Waters, Kaitlyn Brown, Chris Abbott, Rachel Tran, Robert Wood",Epigenetic Regulation of Cardiac Progenitor Cells Marker c-kit by Stromal Cell Derived Factor-1a,Lung Cancer 67 (2010) 205_¯_¿215,10.1186/1471-2180-10-53,2014,,,,1.0,,"very similar negative microscopy images, very similar cell grouping in other image",1,3/28/2017,,1.0,1.0,1,Jasmine Wilson,https://pubmed.ncbi.nlm.nih.gov//16860902/,4,https://www.researchgate.net/publication/221795012_Preventive_effect_of_caffeine_and_curcumin_on_hepatocarcinogenesis_in_diethylnitrosamine-induced_rats,Ewha Womans University,Korea (Republic of),84,12.8,0.919
296,"Austin Wood, Gabriel Chavez, Melvin Molina, Amy Cook, Robin Petty, Kevin Flores, Samuel Sandoval, Michael Vargas, Margaret Lynch","Ovarian cancer cells, not normal cells, are damaged by Mirk/Dyrk1B kinase inhibition",Cytokine 56 (2011) 573_¯_¿580,10.1128/IAI.72.3.1223-1229.2004,2013,,,,,,duplicated microscopoy images,1,1/15/2005,,,1.0,1,Austin Wood,https://pubmed.ncbi.nlm.nih.gov//28107612/,4,https://www.researchgate.net/publication/26788857_Regulation_of_Histone_Acetylation_in_the_Nucleus_by_Sphingosine-1-Phosphate,Kurume University,Japan,49,9.4,0.926
297,"Kaitlin Poole, Micheal Yates, Stephen Dalton, Leah Wood, Rachel Harrington, Brandi Leon, Brian Pierce",Repression of microRNA-768-3p by MEK/ERK signalling contributes to enhanced mRNA translation in human melanoma,"Lung Cancer (2006) 53, 263_¯_¿271",10.1371/journal.pone.0068296,2012,JCM,,1.0,1.0,,Overlapping microscopy images,1,,,,1.0,1,Kaitlin Poole,https://pubmed.ncbi.nlm.nih.gov//23728342/,4,https://www.researchgate.net/publication/232776864_Essential_roles_of_PI3K-p110_in_cell_growth_metabolism_and_tumorigenesis,Kindai University,Japan,929,26.1,0.717
298,"Krista Barber, Ricky Swanson, Andrew Hernandez, Jill Williams, Lisa Robinson, Eric Parks, Leslie Gregory, John Hernandez, Ashlee Brown","Differential regulation of Cu, Zn- and Mn-superoxide dismutases by retinoic acid in normal and psoriatic human fibroblasts","Int. J. Cancer: 133, 275_¯_¿286 (2013) ",10.1371/journal.pone.0053940,2012,IAI,,,,,"Identical microscopy panels, might be error",1,2/15/2010,,1.0,,1,Krista Barber,https://pubmed.ncbi.nlm.nih.gov//24363769/,7,https://www.researchgate.net/publication/235375749_Leptin_stimulates_ovarian_cancer_cell_growth_and_inhibits_apoptosis_by_increasing_cyclin_D1_and_Mcl-1_expression_via_the_activation_of_the_MEKERK12_and_PI3KAkt_signaling_pathways?_sg=gJ1mtwm3xV-EyE7ultxPq0KNolQ-46YB_Zay3nZWbZx8QrbGHp1AUOXDPlQN4WO33via6_IavbniEjw,University of Detroit Mercy,United States,29,6.9,0.884
299,Don Bailey,Antirecoverin autoantibodies in the patient with non-small cell lung cancer but without cancer-associated retinopathy,"PLOS One, 14 April 2014 | Volume 9 | Issue 4 | e94472",10.1016/j.cyto.2011.08.017,2010,JCM,,1.0,,,"Duplicated actin blot panel but different experiments, cuts in panels",1,1/15/2003,,1.0,,1,Don Bailey,https://pubmed.ncbi.nlm.nih.gov//16120252/,5,https://www.researchgate.net/publication/12775197_14-3-3Sigma_is_required_to_prevent_mitotic_catastrophe_after_DNA_damage,Queen's University Belfast,United Kingdom,39,10.5,0.884
300,"Casey Davidson, Leslie Smith, Nancy Fields",Functional Characterization of Two Structurally Novel Diacylglycerol Acyltransferase2 Isozymes Responsible for the Enhanced Production of Stearate-Rich Storage Lipid in Candida tropicalis SY005,Nature. 1998 Jan 1;391(6662):96-9.,10.1111/j.1472-765X.2012.03263.x,2011,8-Aug,,,,,"Duplicated mirrored band, stamping in background",1,,,1.0,1.0,1,Casey Davidson,https://pubmed.ncbi.nlm.nih.gov//8625497/,7,https://www.researchgate.net/publication/6987627_Autoantibodies_from_Sjogren's_syndrome_induce_activation_of_both_the_intrinsic_and_extrinsic_apoptotic_pathways_in_human_salivary_gland_cell_line_A-253,"Università degli Studi della Campania ""Luigi Vanvitelli",Italy,9,317,0.856
301,"Kevin Gray, Alexis Barry, Julie Sanchez, Ryan Wilson, Ashley Wilson, Holly Mitchell, Melissa Adams, Debra Green, Jennifer Watkins, Emily Moore",Cellular and humoral immune responses in the early stages of diabetic nephropathy in NOD mice,"J. Clin. Microbiol. 2005, 43(7):3512. DOI: 10.1128/JCM.43.7.3512-3515.2005",10.1016/j.ccr.2012.10.003,2013,1-Jan,,1.0,,1,Duplicated blots,1,,,,,1,Kevin Gray,https://pubmed.ncbi.nlm.nih.gov//12950012/,6,https://www.researchgate.net/publication/259919743_Differential_Effects_of_Collagen_Prolyl_3-Hydroxylation_on_Skeletal_Tissues,Kyung Hee University,Korea (Republic of),11,10.2,0.89
302,"Jose Adams, Tommy Williams, Susan Houston, Joseph Hughes, Anthony James, Logan West, Jason King, Renee Graham, Adam Davis",Protein Kinase LegK2 Is a Type IV Secretion System Effector Involved in Endoplasmic Reticulum Recruitment and Intracellular Replication of Legionella pneumophila__,"BioMed Research International Volume 2013, Article ID 210604",10.1016/j.cyto.2012.05.021,2014,IAI,,1.0,,,Duplicated blot panels,1,,,1.0,,1,Jose Adams,https://pubmed.ncbi.nlm.nih.gov//21115722/,9,https://www.researchgate.net/publication/23238537_A_Neoplastic_Gene_Fusion_Mimics_Trans-Splicing_of_RNAs_in_Normal_Human_Cells,Boston Medical Center,United States,22,7.2,0.882
303,"Zachary Torres, Daniel Yang, Thomas Morse, Luis Bell",Leptin stimulates ovarian cancer cell growth and inhibits apoptosis by increasing cyclin D1 and Mcl-1 expression via the activation of the MEK/ERK1/2 and PI3K/Akt signaling pathways,mBio 4(3): 2013,10.1016/j.cyto.2006.12.003,2003,IAI,,,1.0,,Mirrored microscopy image,1,,,,,1,Zachary Torres,https://pubmed.ncbi.nlm.nih.gov//9422513/,6,https://www.researchgate.net/publication/26788857_Regulation_of_Histone_Acetylation_in_the_Nucleus_by_Sphingosine-1-Phosphate,University Hospital Regensburg,Germany,87,26.1,0.7
304,"Nathan Vargas, Amy Ray, Tracy Wu, Natalie Williams, Mary Smith, Timothy Valdez, Michael Clements, Cindy Underwood, Nicole Cameron, Juan Johnson, Thomas Winters",Differential chemokine expression in tubular cells in response to urinary proteins from patients with nephrotic syndrome,"BioMed Research International Volume 2014, Article ID 424767",10.1111/j.1348-0421.2010.00241.x,2013,,,1.0,1.0,,duplicated colony strip,1,,,,,1,Nathan Vargas,https://pubmed.ncbi.nlm.nih.gov//28351428/,9,https://www.researchgate.net/publication/23272782_The_distribution_of_interleukin-19_in_healthy_and_neoplastic_tissue,Dalhousie University,Canada,196,13.8,0.895
305,"Alyssa Padilla, Melissa Hurst, Sean Cooper, Walter Williams, Ryan Sherman, Brenda Castillo",Ectopic Expression of a Maize Hybrid Down-Regulated Gene ZmARF25 Decreases Organ Size by Affecting Cellular Proliferation in Arabidopsis,"Infection, and Immunity, Jan. 2000, p. 72_¯_¿79 Vol. 68, No. 1",10.1371/journal.ppat.1003896,2011,,,,,,"Duplicated/mirrored bands, manipulated",1,12/16/2005,,1.0,1.0,1,Alyssa Padilla,https://pubmed.ncbi.nlm.nih.gov//23637992/,15,https://www.researchgate.net/publication/10720792_Distribution_of_the_Secondary_Type_III_Secretion_System_Locus_Found_in_Enterohemorrhagic_Escherichia_coli_O157H7_Isolates_among_Shiga_Toxin-Producing_E_coli_Strains,Universidad Andrés Bello,Chile,4,21,0.917
306,"Mercedes Smith, Melissa Johnson, Michael Logan, April Dickerson, Linda Chavez, Mrs. Karen Hughes MD, Tammy Lee, Dana Mason, George Sanders",Up-regulation of focal adhesion kinase in non-small cell lung cancer,"Cancer Cell 23, 784_¯_¿795, June 10, 2013 ",10.1186/gb-2013-14-10-r121,2013,4-Apr,1.0,,,Paul Higgins,"Several cuts, reused blot panel",1,,,1.0,,1,Mercedes Smith,https://pubmed.ncbi.nlm.nih.gov//25446900/,4,https://www.researchgate.net/publication/236906722_Multidrug_resistance_protein_MdtM_adds_to_the_repertoire_of_antiporters_involved_in_alkaline_pH_homeostasis_in_Escherichia_coli,Kindai University,Japan,43,6.7,0.911
307,"Steven Wallace, Emily Fowler, Brian Gonzalez, Matthew Bullock, Cheryl Chapman, Erik Bush, Brad Ho, Ricky Adams, Katherine Alvarez, Amber Fuller, Laura Johnson, Willie Hernandez",The effect of transforming growth factor _1 on the crosstalk between autophagy and apoptosis in the annulus fibrosus cells under serum deprivation,"Evidence-Based Complementary, and Alternative Medicine, Volume 2011, Article ID 507920",10.1371/journal.pone.0094472,2012,,,,,1,Multiple cases of shifted or duplicated blot panels,1,1/15/2007,,1.0,1.0,1,Steven Wallace,https://pubmed.ncbi.nlm.nih.gov//24739804/,6,https://www.researchgate.net/publication/261521822_a-Actinin_TvACTN3_of_Trichomonas_vaginalis_Is_an_RNA-Binding_Protein_That_Could_Participate_in_Its_Posttranscriptional_Iron_Regulatory_Mechanism,Genome Institute of Singapore,Singapore,26,missing,0.619
308,"William Adams MD, Kaylee Cooper, Samantha Strong",STAT1 and STAT3 phosphorylation by porins are independent of JAKs but are dependent on MAPK pathway and plays a role in U937 cells production of interleukin-6,"INTERNATIONAL JOURNAL OF ONCOLOGY 41: 611-620, 2012",10.1128/IAI.73.3.1754_¯_¿1763.2005,2014,,,,1.0,George Perry,Overlapping microscopy images,1,1/15/2005,,1.0,1.0,1,William Adams MD,https://pubmed.ncbi.nlm.nih.gov//24854880/,4,https://www.researchgate.net/publication/23988143_Cellular_and_humoral_immune_responses_in_the_early_stages_of_diabetic_nephropathy_in_NOD_mice,Osmania University,India,147,5.7,0.856
309,"Raymond Powell, Mr. Anthony Parks, Ronald Tucker, Alicia Bradford DDS, David Parker, John Harris, Matthew Yang, Andrew Johnson, Laurie Carter, Stephanie Martin, Julia Garcia, Lindsay Flores",Protein Kinase LegK2 Is a Type IV Secretion System Effector Involved in Endoplasmic Reticulum Recruitment and Intracellular Replication of Legionella pneumophila__,"Journal of Applied Microbiology 2010, 109:1668_¯_¿1676",10.1371/journal.pone.0069583,2013,3-Mar,,,,,"Duplicated bands within blot strips, multiple cases",1,,,,,1,Raymond Powell,https://pubmed.ncbi.nlm.nih.gov//16842883/,3,https://www.researchgate.net/publication/23640023_The_Yersinia_pestis_Ail_Protein_Mediates_Binding_and_Yop_Delivery_to_Host_Cells_Required_for_Plague_Virulence,Guangdong Medical College,China,7,21,0.598
310,"Angela Moore, Jose Peters, Nicholas Anthony, Robert Lawrence, Michelle Cardenas, Kevin Austin, Ralph Weeks, Nathan Adams, Donna Carter",S137 Phosphorylation of Profilin 1 Is an Important Signaling Event in Breast Cancer Progression,"PLOS One, April 2014 | Volume 9 | Issue 4 | e93995",10.1128/JCM.42.2.665-669.2004,2013,,,,1.0,,duplicated microscopy panel; might be error,1,10/17/2004,,,,1,Angela Moore,https://pubmed.ncbi.nlm.nih.gov//27987581/,6,https://www.researchgate.net/publication/45268864_Physical_characterisation_of_Tenacibaculum_maritimum_for_vaccine_development,Zhejiang University,China,33,16.4,0.924
311,"Shane Douglas, Stephanie Bryant, Linda Wright, Janice Copeland, Sheryl Rhodes, Jacob Kent",Time-dependent onset of Interferon-a2b-induced apoptosis in isolated hepatocytes from preneoplastic rat livers,"PLOS One, March 2014 | Volume 9 | Issue 3 | e90608",10.1016/j.cyto.2008.02.005,2006,,,1.0,,,"Two sets of duplicated blot panels, one rotated",1,8/15/2005,,1.0,,1,Shane Douglas,https://pubmed.ncbi.nlm.nih.gov//31358027/,6,https://www.researchgate.net/publication/8145245_False-Positive_Results_in_a_Recombinant_Severe_Acute_Respiratory_Syndrome-Associated_Coronavirus_SARS-CoV_Nucleocapsid_Enzyme-Linked_Immunosorbent_Assay_Due_to_HCoV-OC43_and_HCoV-229E_Rectified_by_Wes,Taichung Veterans General Hospital,China,31,17.6,0.917
312,"Kerri Thornton, Alan Elliott, Anthony Taylor, Michael Warren, Patricia Baker",Spreading Depression Triggers Headache by Activating Neuronal Panx1 Channels,"PLOS One, April 2014 | Volume 9 | Issue 4 | e95926",10.1186/1471-2180-13-113,2013,,,,,,"Two sets of duplicated blot panels, one rotated",CHECK,,,1.0,,1,Kerri Thornton,https://pubmed.ncbi.nlm.nih.gov//23021863/,8,https://www.researchgate.net/publication/51617652_Corrigendum_to_Adiponectin_stimulates_release_of_CCL2_-3_-4_and_-5_while_the_surface_abundance_of_CCR2_and_-5_is_simultaneously_reduced_in_primary_human_monocytes_Cytokine_56_2011_573-580,Tel Aviv Sourasky Medical Center,Israel,8,25.1,0.922
313,"Nicholas Nelson, Alexandra Roberson, Frank Gray, Melissa Mcmillan",Targeting breast cancer-initiating/stem cells with melanoma differentiation-associated gene-7/interleukin-24,"PLOS ONE, May 2014 | Volume 9 | Issue 5 | e96343",10.1371/journal.pone.0062170,2013,,,,,1,multiple duplications of negative blot strips,1,,,,1.0,1,Nicholas Nelson,https://pubmed.ncbi.nlm.nih.gov//26193641/,5,https://www.researchgate.net/publication/261521822_a-Actinin_TvACTN3_of_Trichomonas_vaginalis_Is_an_RNA-Binding_Protein_That_Could_Participate_in_Its_Posttranscriptional_Iron_Regulatory_Mechanism,Harbin Institute of Technology,China,22,11,0.725
314,"Tracy Orozco, Ashley Stein, Caroline Wu",Functional Characterization of Two Structurally Novel Diacylglycerol Acyltransferase2 Isozymes Responsible for the Enhanced Production of Stearate-Rich Storage Lipid in Candida tropicalis SY005,"PLOS ONE, August 2014 | Volume 9 | Issue 8 | e103868",10.1155/2013/210604,2012,,,,,,"duplicated, stretched blot panels with duplicated area within blot",1,4/15/2008,,,,1,Tracy Orozco,https://pubmed.ncbi.nlm.nih.gov//23091066/,6,https://www.researchgate.net/publication/236106147_Retraction_Astakine_2-the_Dark_Knight_Linking_Melatonin_to_Circadian_Regulation_in_Crustaceans_PLoS_Genet_2015,Logistical College of Chinese People's Armed Police Force,China,24,16.3,0.931
315,"Jonathan Dennis, Kimberly Rodgers, Luke Patrick, Susan Stein","Drosophila Mgr, a Prefoldin subunit cooperating with von Hippel Lindau to regulate tubulin stability","Infect. Immun. 2012, 80(6):2121",10.1128/IAI.69.10.6131_¯_¿6139.2001,2005,JCM,,,1.0,,Duplicated microscopy images,1,3/19/2017,,1.0,1.0,1,Jonathan Dennis,https://pubmed.ncbi.nlm.nih.gov//26556880/,11,https://www.researchgate.net/publication/236598662_Opposing_Roles_for_Two_Molecular_Forms_of_Replication_Protein_A_in_Rad51-Rad54-Mediated_DNA_Recombination_in_Plasmodium_falciparum,Carolinas Medical Center University,United States,39,87.6,0.897
316,Joseph Friedman,The phosphatidylinositol-3 kinase I inhibitor BKM120 induces cell death in B-chronic lymphocytic leukemia cells in vitro,"PLOS ONE, January 2014 | Volume 9 | Issue 1 | e84982",10.1111/j.1365-2672.2010.04795.x,2013,8-Aug,,1.0,1.0,,duplicated bands within same gel panel,1,3/15/2002,,1.0,,1,Joseph Friedman,https://pubmed.ncbi.nlm.nih.gov//22573407/,4,https://www.researchgate.net/publication/12698803_Lymphocyte_Function-Associated_Antigen_1_Is_a_Receptor_for_Pasteurella_haemolytica_Leukotoxin_in_Bovine_Leukocytes,Sichuan University,China,24,43.3,0.891
317,"Lisa Olson, Brittany Harper, Miss Elizabeth Hart, Mitchell Hansen, Jonathan Hawkins, Patricia Vasquez, Cathy Abbott",Elevated Maspin Expression Is Associated with Better Overall Survival in Esophageal Squamous Cell Carcinoma (ESCC),"PLOS Genetics, January 23, 2014DOI: 10.1371",10.1128/IAI.71.2.948-955.2003,2012,IAI,,1.0,,,"overlapping microscopy images,but rotated/stretched",1,10/29/2015,,,,1,Lisa Olson,https://pubmed.ncbi.nlm.nih.gov//23021863/,2,https://www.researchgate.net/publication/259450234_Low-Level_Laser_Stimulation_on_Adipose-Tissue-Derived_Stem_Cell_Treatments_for_Focal_Cerebral_Ischemia_in_Rats,Prince of Songkla University,Thailand,53,24.3,0.904
318,"Brent Pittman, Jennifer Gutierrez, James Johnson, Blake Phelps, Savannah Schaefer, Larry Green, Megan Anderson, Jay Steele, Glenn Stokes, Katherine Dunn","Differential regulation of Cu, Zn- and Mn-superoxide dismutases by retinoic acid in normal and psoriatic human fibroblasts","PLOS ONE, July 2013 | Volume 8 | Issue 7 | e69583, doi: 10.1371/journal.pone.0069583",10.1016/j.ccr.2013.04.019,2009,3-Mar,,1.0,1.0,,Duplicated gel panels,1,,,,,1,Brent Pittman,https://pubmed.ncbi.nlm.nih.gov//27078851/,5,https://www.researchgate.net/publication/6894571_Characterization_of_a_Large_Outbreak_by_CTX-M-1-Producing_Klebsiella_pneumoniae_and_Mechanisms_Leading_to_In_Vivo_Carbapenem_Resistance_Development,Chi-Mei Medical Center,China,65,10.2,0.921
319,"Jeffrey Moss, Aaron Smith, Ryan Ayers, Vicki Davis, Betty White, Patrick Summers, Courtney Simon, Alexander Mendoza, Christina Harrison, Stephen Little",Distribution of the Secondary Type III Secretion System Locus Found in Enterohemorrhagic Escherichia coli O157:H7 Isolates among Shiga Toxin-Producing E. coli Strains,"PLOS ONE, June 2014 | Volume 9 | Issue 6 | e98448",10.1155/2013/582526,2012,IAI,,1.0,1.0,1,"Duplicated, and shifted western blot panels",1,1/16/2011,,,1.0,1,Jeffrey Moss,https://pubmed.ncbi.nlm.nih.gov//23727022/,25,https://www.researchgate.net/publication/264203928_Functional_EF-Hands_in_Neuronal_Calcium_Sensor_GCAP2_Determine_Its_Phosphorylation_State_and_Subcellular_Distribution_In_Vivo_and_Are_Essential_for_Photoreceptor_Cell_Integrity?_sg=5RqnKqe0jUDK3OEv43ewiv3lOaYV1sfG4kWJnMNjLveQmyRktgktyX1muWDkLYif9_bPAjDFfHA2aS0,"University of California, San Diego",United States,56,10.5,0.871
320,"Joseph Jackson, Robert Brown, Robert Ryan, Joseph Romero, Victoria Price, John Mcpherson, Elizabeth Nelson",Expression of extra trinucleotide in CD44 variant of rheumatoid arthritis patients allows generation of disease-specific monoclonal antibody,"PLOS One, January 2013 | Volume 8 | Issue 1 | e53510",10.1126/science.1231897,2013,,,1.0,1.0,1,"Duplicated, mirrored bands within same panels",1,,,,1.0,1,Joseph Jackson,https://pubmed.ncbi.nlm.nih.gov//25784756/,4,https://www.researchgate.net/publication/266138542_Mirkdyrk1B_kinase_inhibitor_reduces_the_viability_of_patient-derived_ovarian_cancer_ascites_cells_and_the_size_of_murine_tumor_xenografts,University of Barcelona,Spain,199,18.7,0.884
321,"Jessica Mcdonald, Rebecca Hall, Ashley Wilkins, Christina Lewis, Brian Mcintosh, Rebecca Hicks, Christopher Roberson, Matthew Manning, Brian Francis, Shelby White, Johnny Henry, Jessica Smith, Adam Howe",Interplay of RsbM and RsbK controls the sB activity of Bacillus cereuse,"Oncogene (2014), 1_¯_¿13",10.1371/journal.pone.0092189,2014,,,,1.0,,Overlapping microscopy images,1,,,,,1,Jessica Mcdonald,https://pubmed.ncbi.nlm.nih.gov//26252816/,5,https://www.researchgate.net/publication/261520217_TGF-bSmad3_Stimulates_Stem_CellDevelopmental_Gene_Expression_and_Vascular_Smooth_Muscle_Cell_De-Differentiation,Tokyo Dental College,Japan,19,9.8,0.717
322,"Deanna Tucker, Anthony Mccoy, Megan Chapman, Jennifer Nelson, Rebekah Salinas, Amber Anthony, Tina Medina, Donna Salazar, Lynn Jackson",HtrA1 in human urothelial bladder cancer: A secreted protein and a potential novel biomarker,"Journal of Applied Microbiology 2010, 109:1668_¯_¿1676",10.1128/IAI.00805-10,2009,,,,,,Duplicated microscopy images,1,,,,,1,Deanna Tucker,https://pubmed.ncbi.nlm.nih.gov//24350257/,3,https://www.researchgate.net/publication/242018486_Shox2_is_a_molecular_determinant_of_depot-specific_adipocyte_function,Johns Hopkins Medicine,United States,36,2.3,0.799
323,"Steven George, Riley Rodriguez, Corey Graves, Patricia Davis, Barbara Chung",The Yersinia pestis Ail Protein Mediates Binding and Yop Delivery to Host Cells Required for Plague Virulence__,"J. Clin. Microbiol. 2009, 47(6):1712. DOI: 10.1128/JCM.00001-09",10.1128/mBio.00495-12,2014,1-Jan,,1.0,,,"Duplicated microscopy images, and other panels taken from previous paper",1,,,,,1,Steven George,https://pubmed.ncbi.nlm.nih.gov//24752320/,7,https://www.researchgate.net/publication/308203028_Corrigendum_Distinct_expression_of_C44A_in_colorectal_cancer_detected_by_different_antibodies,University of Campinas,Brazil,85,56.6,0.896
324,"Amy Wu, Christopher Hall, Ariel Warren, Sally Mills, Darrell Mcbride, Aaron Allison, Jamie Lam, Heather Ortiz",Characterization of a Large Outbreak by CTX-M-1-Producing Klebsiella pneumoniae and Mechanisms Leading to In Vivo Carbapenem Resistance Development,"INTERNATIONAL JOURNAL OF ONCOLOGY 41: 611-620, 2012",10.1083/jcb.201201133,2013,,,1.0,,,,1,3/28/2017,,1.0,,1,Amy Wu,https://pubmed.ncbi.nlm.nih.gov//23850807/,7,https://www.researchgate.net/publication/7806270_TNF-alpha_down-regulates_the_Na-K_ATPase_and_the_Na-K-2Cl-_cotransporter_in_the_rat_colon_via_PGE2,Wayne State University,United States,173,389.3,0.688
325,"Tiffany Hart, Wesley Wallace, Mrs. Heather Bell, Sheri Hall, Sheila Stephens, James Blanchard, Melissa Aguirre, James Smith",Porphyromonas gingivalis lipopolysaccharide regulates interleukin (IL)-17 and IL-23 expression via SIRT1 modulation in human periodontal ligament cells,"Cancer Cell 23, 784_¯_¿795, June 10, 2013 ",10.1128/IAI.72.3.1223-1229.2004,2014,IAI,,,1.0,,Duplicated microscopy images,1,10/29/2015,,,1.0,1,Tiffany Hart,https://pubmed.ncbi.nlm.nih.gov//25950810/,5,https://www.researchgate.net/publication/8541543_Infection_by_Streptococcus_pyogenes_Induces_the_Receptor_Activator_of_NF-_B_Ligand_Expression_in_Mouse_Osteoblastic_Cells,University of Tennessee,United States,11,25.6,0.717
